t;VA_Fibonacci;VA_Lagrange;VB_Fibonacci;VB_Lagrange;TB_Fibonacci;TB_Lagrange
1943; -9,4394e-07; -9,44983e-07; 1,00832; 1,00832; 20,0049; 20,0049; 
1944; -9,4394e-07; -9,44983e-07; 1,00828; 1,00828; 20,0049; 20,0049; 
1945; -9,4394e-07; -9,44983e-07; 1,00824; 1,00823; 20,0048; 20,0048; 
1946; -9,4394e-07; -9,44983e-07; 1,00819; 1,00819; 20,0048; 20,0048; 
1947; -9,4394e-07; -9,44983e-07; 1,00815; 1,00815; 20,0047; 20,0047; 
1948; -9,4394e-07; -9,44983e-07; 1,00811; 1,00811; 20,0047; 20,0047; 
1949; -9,4394e-07; -9,44983e-07; 1,00807; 1,00807; 20,0046; 20,0046; 
1950; -9,4394e-07; -9,44983e-07; 1,00803; 1,00803; 20,0046; 20,0046; 
1951; -9,4394e-07; -9,44983e-07; 1,00799; 1,00799; 20,0045; 20,0045; 
1952; -9,4394e-07; -9,44983e-07; 1,00795; 1,00795; 20,0045; 20,0045; 
1953; -9,4394e-07; -9,44983e-07; 1,00791; 1,00791; 20,0044; 20,0044; 
1954; -9,4394e-07; -9,44983e-07; 1,00787; 1,00787; 20,0044; 20,0044; 
1955; -9,4394e-07; -9,44983e-07; 1,00783; 1,00783; 20,0044; 20,0044; 
1956; -9,4394e-07; -9,44983e-07; 1,0078; 1,0078; 20,0043; 20,0043; 
1957; -9,4394e-07; -9,44983e-07; 1,00776; 1,00776; 20,0043; 20,0043; 
1958; -9,4394e-07; -9,44983e-07; 1,00772; 1,00772; 20,0042; 20,0042; 
1959; -9,4394e-07; -9,44983e-07; 1,00768; 1,00768; 20,0042; 20,0042; 
1960; -9,4394e-07; -9,44983e-07; 1,00764; 1,00764; 20,0042; 20,0042; 
1961; -9,4394e-07; -9,44983e-07; 1,0076; 1,0076; 20,0041; 20,0041; 
1962; -9,4394e-07; -9,44983e-07; 1,00757; 1,00757; 20,0041; 20,0041; 
1963; -9,4394e-07; -9,44983e-07; 1,00753; 1,00753; 20,004; 20,004; 
1964; -9,4394e-07; -9,44983e-07; 1,00749; 1,00749; 20,004; 20,004; 
1965; -9,4394e-07; -9,44983e-07; 1,00745; 1,00745; 20,0039; 20,0039; 
1966; -9,4394e-07; -9,44983e-07; 1,00742; 1,00742; 20,0039; 20,0039; 
1967; -9,4394e-07; -9,44983e-07; 1,00738; 1,00738; 20,0039; 20,0039; 
1968; -9,4394e-07; -9,44983e-07; 1,00734; 1,00734; 20,0038; 20,0038; 
1969; -9,4394e-07; -9,44983e-07; 1,00731; 1,00731; 20,0038; 20,0038; 
1970; -9,4394e-07; -9,44983e-07; 1,00727; 1,00727; 20,0038; 20,0038; 
1971; -9,4394e-07; -9,44983e-07; 1,00723; 1,00723; 20,0037; 20,0037; 
1972; -9,4394e-07; -9,44983e-07; 1,0072; 1,0072; 20,0037; 20,0037; 
1973; -9,4394e-07; -9,44983e-07; 1,00716; 1,00716; 20,0036; 20,0036; 
1974; -9,4394e-07; -9,44983e-07; 1,00713; 1,00713; 20,0036; 20,0036; 
1975; -9,4394e-07; -9,44983e-07; 1,00709; 1,00709; 20,0036; 20,0036; 
1976; -9,4394e-07; -9,44983e-07; 1,00706; 1,00705; 20,0035; 20,0035; 
1977; -9,4394e-07; -9,44983e-07; 1,00702; 1,00702; 20,0035; 20,0035; 
1978; -9,4394e-07; -9,44983e-07; 1,00698; 1,00698; 20,0035; 20,0035; 
1979; -9,4394e-07; -9,44983e-07; 1,00695; 1,00695; 20,0034; 20,0034; 
1980; -9,4394e-07; -9,44983e-07; 1,00692; 1,00692; 20,0034; 20,0034; 
1981; -9,4394e-07; -9,44983e-07; 1,00688; 1,00688; 20,0034; 20,0034; 
1982; -9,4394e-07; -9,44983e-07; 1,00685; 1,00685; 20,0033; 20,0033; 
1983; -9,4394e-07; -9,44983e-07; 1,00681; 1,00681; 20,0033; 20,0033; 
1984; -9,4394e-07; -9,44983e-07; 1,00678; 1,00678; 20,0033; 20,0033; 
1985; -9,4394e-07; -9,44983e-07; 1,00675; 1,00675; 20,0032; 20,0032; 
1986; -9,4394e-07; -9,44983e-07; 1,00671; 1,00671; 20,0032; 20,0032; 
1987; -9,4394e-07; -9,44983e-07; 1,00668; 1,00668; 20,0032; 20,0032; 
1988; -9,4394e-07; -9,44983e-07; 1,00664; 1,00664; 20,0031; 20,0031; 
1989; -9,4394e-07; -9,44983e-07; 1,00661; 1,00661; 20,0031; 20,0031; 
1990; -9,4394e-07; -9,44983e-07; 1,00658; 1,00658; 20,0031; 20,0031; 
1991; -9,4394e-07; -9,44983e-07; 1,00655; 1,00655; 20,0031; 20,0031; 
1992; -9,4394e-07; -9,44983e-07; 1,00651; 1,00651; 20,003; 20,003; 
1993; -9,4394e-07; -9,44983e-07; 1,00648; 1,00648; 20,003; 20,003; 
1994; -9,4394e-07; -9,44983e-07; 1,00645; 1,00645; 20,003; 20,003; 
1995; -9,4394e-07; -9,44983e-07; 1,00642; 1,00642; 20,0029; 20,0029; 
1996; -9,4394e-07; -9,44983e-07; 1,00638; 1,00638; 20,0029; 20,0029; 
1997; -9,4394e-07; -9,44983e-07; 1,00635; 1,00635; 20,0029; 20,0029; 
1998; -9,4394e-07; -9,44983e-07; 1,00632; 1,00632; 20,0028; 20,0028; 
1999; -9,4394e-07; -9,44983e-07; 1,00629; 1,00629; 20,0028; 20,0028; 
2000; -9,4394e-07; -9,44983e-07; 1,00626; 1,00626; 20,0028; 20,0028; 
